ticker,company_name,sector,year,about_url,snapshot_timestamp,snapshot_url,target_timestamp,status,missing_reason,statuscode,page_text_clean,text_length,text_extraction_status
UNH,UnitedHealth Group,Healthcare,2024,https://www.unitedhealthgroup.com/uhg/mission-values.html,20240823210743.0,http://web.archive.org/web/20240823210743/https://www.unitedhealthgroup.com/uhg/mission-values.html,20240701,found,,200.0,"Mission & Values - UnitedHealth Group Helping people live healthier lives and helping make the health system work better for everyone UnitedHealth Group is a health care and well-being company with a mission to help people live healthier lives and help make the health system work better for everyone. To achieve our mission… We seek to enhance the performance of the health system and improve the overall health and well-being of the people we are privileged to serve and their communities. We work with health care professionals and other key partners to expand access to high-quality health care so people get the care they need at an affordable price. We support the physician/patient relationship and empower people with the information, guidance and tools they need to make personal health choices and decisions. Our values Integrity. We do the right thing and follow through on our shared commitment to Quality. Compassion. We listen, advocate and act with urgency for those we serve and our colleagues. Inclusion. We welcome, value, respect and hear all voices and diverse points of view. Relationships. We work together to deepen connections and collaboration for better outcomes. Innovation. We invent a better future by learning from the past. Performance. We strive for high Quality results in everything we do.​​​​​​​ Our mission in action Learn how our team members across Optum and UnitedHealthcare are working to help build a modern, high-performing health system that improves access, affordability, outcomes and experiences for the people who depend on it. Keep reading",1587,success
JNJ,Johnson & Johnson,Healthcare,2016,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20160701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2017,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20170701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2018,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20180701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2019,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20190701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2020,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20200701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2021,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20210701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2022,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20220701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2023,https://www.jnj.com/credo-purpose,20250619235213.0,http://web.archive.org/web/20250619235213/https://www.jnj.com/credo-purpose,20230701,found,,200.0,"Our Credo and our purpose Skip to content Learn about our healthcare areas Find our latest news, stories and press releases Delivering long-term value for our stakeholders Explore career opportunities and more Impacting health for humanity Menu Show Search Search Results No Results Recently Viewed Listening... Sorry, I don't understand. Please try again Home / Our company / Our Credo and our purpose Our Credo and our purpose At Johnson & Johnson we believe good health is the foundation of vibrant lives, thriving communities and forward progress. We strive to not only innovate across MedTech and Innovative Medicine but to improve access and affordability to lifesaving and life-enhancing treatments and medical solutions around the world. We are able to do this because for more than 80 years, our commitment to helping people has been built into our mission statement and purpose. Our Credo and our purpose September 27, 2023 Our Credo The values that guide our decision-making are spelled out in Our Credo. Put simply, Our Credo challenges us to put the needs and well-being of the people we serve first. Our Credo is more than just a moral compass. We believe it’s a recipe for business success. The fact that Johnson & Johnson is one of only a handful of companies that has flourished through more than a century of change is proof of that. Read Our Credo Our purpose We blend heart, science and ingenuity to profoundly impact health for humanity. Our commitment 0 >138,000 Dedicated employees around the world 0 Top 5 Rank in Access to Medicine Index 0 $17.2 B Invested in R&D in 2024 to help move treatments forward Our Credo in action Caring & giving June 18, 2024 Giving the gift of sight In Kenya, around 1.5 million people—including children—contend with visual impairment or blindness. Sight For Kids, Johnson & Johnson’s global eye-care partnership, is devoted to changing these stats, one vision screening at a time. Read more Latest news January 30, 2025 Johnson & Johnson named a 2025 Fortune World’s Most Admired Company A dedication to innovation and social responsibility are just two of the qualities that helped the company garner a coveted spot on the list for the 23rd year in a row. Read more Latest news November 19, 2024 How Johnson & Johnson is working to get medications to people around the world who need them most In the 2024 Access to Medicine Index, the company ranks among the top 5 improving access to medicines. Read more Caring & giving May 21, 2024 Meet a nurse who leads clinical trials to find innovative cancer therapies Melissa Martinez is a clinical scientist within Johnson & Johnson’s Interventional Oncology R&D group. Not only is she helping to develop lifesaving treatments, she’s redefining what it means to pursue a career in nursing. Read more Latest news March 31, 2025 Johnson & Johnson named to Fortune’ s 2025 America’s Most Innovative Companies list The company’s commitment to developing solutions that tackle the world’s most pressing health challenges has helped Johnson & Johnson be recognized as the top-ranked healthcare company on the list. Read more Our history November 29, 2016 The history of how Johnson & Johnson has given back during times of crisis What started as medical aid donated to the injured survivors of a devastating 1889 flood has evolved into a legacy of philanthropy that spans the globe. We look at key moments throughout history in which the company has mobilized to help people. Read more Health for Humanity Report Learn more",3518,success
JNJ,Johnson & Johnson,Healthcare,2024,https://www.jnj.com/credo-purpose,,,20240701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
ABBV,AbbVie,Healthcare,2016,https://www.abbvie.com/who-we-are.html,20230216175901.0,http://web.archive.org/web/20230216175901/https://www.abbvie.com/who-we-are.html,20160701,found,,200.0,"Who We Are | AbbVie We Create Medicines and Solutions That Make a Real Difference But it’s more than what we discover—it’s how we get there. who we are Meeting the needs of our times AbbVie’s mission is to discover and deliver innovative medicines and solutions that address complex health issues and enhance people's lives. We are AbbVie Watch 1:36 We are AbbVie Powered by 50,000 employees across the globe, it is the responsibility and the privilege of everyone at AbbVie to support our communities, better our society and help the patients of today and tomorrow. Richard A. Gonzalez Chairman & CEO Every solution starts with the patient’s perspective, because transformative medicines only matter when they are safe, effective and accessible to everyone who needs them. Patients We are making significant advancements with a robust pipeline of potential new medicines as we look to find the treatments of tomorrow. Pipeline We are driven by our compassion for people, commitment to innovation and inclusion, service to the community and uncompromising integrity. Our principles our leaders Our mission to improve lives starts at the top Our leaders’ vision and expertise guide our teams, while their commitment to patients fuels our culture. Meet our leaders November 12, 2021 Sustainability What are science-based targets? It is the key for sustainable growth. Read Article 4 Minute Read April 18, 2022 EEDI Advancing our vision of equity and inclusion Our 2022 priorities Read Article 5 Minute Read October 07, 2021 Science The story behind our $50 billion R&D investment Discovering and developing new medicines is not easy. But it’s an aspiration that drives our science and is the foundation of this company. Read Article 6 Minute Read key facts Our impact by the numbers more key facts 60+ conditions treated 62MM+ people treated by AbbVie’s products every year 175+ countries where products help people and patients 50,000 employees working in 70+ countries Our history AbbVie was founded in 2013 when we became a separate company from Abbott. Our name represents a proud connection to that legacy. Since the beginning, our mission hasn't wavered. Our combination of focused innovation and commercial scale brings differentiated products to market that benefit patients, customers and health care providers. explore our history common stock ABBV Stock Symbol investor resources Get the latest information about AbbVie Events and presentations Stakeholders contacts Annual report Who We Are Science Patients Join Us Sustainability Popular pages Pipeline Products Partner with Us Patient Support External links News Center Investors Contract Manufacturing Medical Information Unless otherwise specified, all product names appearing in this internet site are trademarks owned by or licensed to AbbVie Inc., its subsidiaries or affiliates. No use of any AbbVie trademark, trade name, or trade dress in this site may be made without the prior written authorization of AbbVie Inc., except to identify the product or services of the company. Copyright © 2023 AbbVie Inc. North Chicago, Illinois, U.S.A. Contact Us CLOSE You are about to leave the AbbVie website The product-specific site Internet site that you have requested is intended for the residents of a particular country or countries, as noted on that site. As a result, the site may contain information on pharmaceuticals that are not approved in other countries or region. If you are a resident of a country other than those to which the site is directed, please return to AbbVie.com or contact your local AbbVie affiliate to obtain the appropriate product information for your country of residence. The Internet site that you have requested may not be optimized to your screen size. Do you wish to continue to this product-specific site? No, I disagree Yes, I agree",3831,success
ABBV,AbbVie,Healthcare,2017,https://www.abbvie.com/who-we-are.html,,,20170701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
ABBV,AbbVie,Healthcare,2018,https://www.abbvie.com/who-we-are.html,20230216175901.0,http://web.archive.org/web/20230216175901/https://www.abbvie.com/who-we-are.html,20180701,found,,200.0,"Who We Are | AbbVie We Create Medicines and Solutions That Make a Real Difference But it’s more than what we discover—it’s how we get there. who we are Meeting the needs of our times AbbVie’s mission is to discover and deliver innovative medicines and solutions that address complex health issues and enhance people's lives. We are AbbVie Watch 1:36 We are AbbVie Powered by 50,000 employees across the globe, it is the responsibility and the privilege of everyone at AbbVie to support our communities, better our society and help the patients of today and tomorrow. Richard A. Gonzalez Chairman & CEO Every solution starts with the patient’s perspective, because transformative medicines only matter when they are safe, effective and accessible to everyone who needs them. Patients We are making significant advancements with a robust pipeline of potential new medicines as we look to find the treatments of tomorrow. Pipeline We are driven by our compassion for people, commitment to innovation and inclusion, service to the community and uncompromising integrity. Our principles our leaders Our mission to improve lives starts at the top Our leaders’ vision and expertise guide our teams, while their commitment to patients fuels our culture. Meet our leaders November 12, 2021 Sustainability What are science-based targets? It is the key for sustainable growth. Read Article 4 Minute Read April 18, 2022 EEDI Advancing our vision of equity and inclusion Our 2022 priorities Read Article 5 Minute Read October 07, 2021 Science The story behind our $50 billion R&D investment Discovering and developing new medicines is not easy. But it’s an aspiration that drives our science and is the foundation of this company. Read Article 6 Minute Read key facts Our impact by the numbers more key facts 60+ conditions treated 62MM+ people treated by AbbVie’s products every year 175+ countries where products help people and patients 50,000 employees working in 70+ countries Our history AbbVie was founded in 2013 when we became a separate company from Abbott. Our name represents a proud connection to that legacy. Since the beginning, our mission hasn't wavered. Our combination of focused innovation and commercial scale brings differentiated products to market that benefit patients, customers and health care providers. explore our history common stock ABBV Stock Symbol investor resources Get the latest information about AbbVie Events and presentations Stakeholders contacts Annual report Who We Are Science Patients Join Us Sustainability Popular pages Pipeline Products Partner with Us Patient Support External links News Center Investors Contract Manufacturing Medical Information Unless otherwise specified, all product names appearing in this internet site are trademarks owned by or licensed to AbbVie Inc., its subsidiaries or affiliates. No use of any AbbVie trademark, trade name, or trade dress in this site may be made without the prior written authorization of AbbVie Inc., except to identify the product or services of the company. Copyright © 2023 AbbVie Inc. North Chicago, Illinois, U.S.A. Contact Us CLOSE You are about to leave the AbbVie website The product-specific site Internet site that you have requested is intended for the residents of a particular country or countries, as noted on that site. As a result, the site may contain information on pharmaceuticals that are not approved in other countries or region. If you are a resident of a country other than those to which the site is directed, please return to AbbVie.com or contact your local AbbVie affiliate to obtain the appropriate product information for your country of residence. The Internet site that you have requested may not be optimized to your screen size. Do you wish to continue to this product-specific site? No, I disagree Yes, I agree",3831,success
ABBV,AbbVie,Healthcare,2019,https://www.abbvie.com/who-we-are.html,,,20190701,missing,No closest snapshot found from Wayback Availability API,,,0,missing_snapshot
